GEOID,year,total_small_business_loan_dollars
54025950300,2019,1964007.39563996
54025950401,2019,1685068.65614014
54025950402,2019,1033923.9482199
54025950500,2019,1150000
54025950600,2019,8079266.14911109
54025950701,2019,2486139.0233027
54025950702,2019,1785594.82758621
54027968201,2019,289250.078191782
54027968202,2019,279749.921808218
54027968301,2019,328484.368072601
54027968302,2019,556466.92132568
54027968401,2019,626847.314847472
54027968402,2019,413152.685152528
54027968500,2019,679048.71060172
54027968601,2019,134138.93376411
54027968602,2019,293861.06623589
54029020600,2019,1686000
54029020700,2019,2666000
54029020900,2019,1294561.53971726
54029021100,2019,553775.487423947
54029021200,2019,150002.258573076
54029021300,2019,689162.195978444
54029021400,2019,165837.804021556
54029021500,2019,3552660.71428571
54031970101,2019,972627.772327128
54031970102,2019,1136615.02413018
54031970201,2019,607760.065977072
54031970202,2019,985186.035889153
54031970300,2019,2249811.10167647
54033030100,2019,4972000
54033030200,2019,112000
54033030300,2019,4030292.44103287
54033030400,2019,1429639.57857885
54033030501,2019,565478.028611826
54033030502,2019,2392688.74172232
54033030601,2019,368079.365079365
54033030603,2019,1367450.51767459
54033030604,2019,2125774.64788832
54033030700,2019,1421000
54033030801,2019,2467845.75816606
54033030802,2019,3015480.4121012
54033031000,2019,649757.056389106
54033031100,2019,2913312.75753602
54033031200,2019,570812.331968177
54033031300,2019,675717.736947947
54033031400,2019,188078.050287148
54033031500,2019,1011114.42258569
54033031600,2019,953996.688525411
54033031700,2019,117719.771801608
54033031800,2019,705831.56212895
54033031900,2019,907787.857449702
54033032000,2019,6105077.88329104
54033032103,2019,3772751.72361187
54033032104,2019,9420312.72172227
54035963200,2019,1460580.82586427
54035963300,2019,2869000
54035963400,2019,1668000
54035963500,2019,1024000
54035963600,2019,5857419.17413573
54035963701,2019,1110524.18793989
54035963702,2019,1693475.81206011
54037972201,2019,772000
54037972203,2019,266310.734463044
54037972204,2019,1864689.26553696
54037972300,2019,2342000
54037972401,2019,513659.332946362
54037972402,2019,3286257.3337203
54037972501,2019,479152.418724311
54037972503,2019,473197.004113355
54037972505,2019,1505613.68666686
54037972506,2019,790928.390575986
54037972601,2019,1545557.89665001
54037972602,2019,860233.539956373
54037972701,2019,324208.563393614
54037972702,2019,714000
54037972800,2019,1502191.83325282
54039000100,2019,1442543.20987654
54039000200,2019,533200.323187708
54039000300,2019,677218.181818182
54039000500,2019,3567556.18967096
54039000600,2019,459781.818181818
54039000700,2019,3623240.74074074
54039000800,2019,6465467.83625731
54039000900,2019,24429643.9475451
54039001100,2019,5043639.04330732
54039001200,2019,4019000
54039001300,2019,9874090.90909091
54039001500,2019,6385609.90891582
54039001700,2019,1631000
54039001800,2019,7610813.72251884
54039001901,2019,3483000
54039001902,2019,2390000
54039002000,2019,6094216.67947283
54039002100,2019,2850899.67974118
54039010100,2019,1246103.44868975
54039010200,2019,2407585.61127858
54039010300,2019,3164455.90068924
54039010400,2019,165461.339005985
54039010500,2019,3e+06
54039010601,2019,2912857.66423358
54039010602,2019,3274119.4208448
54039010701,2019,2801000
54039010702,2019,2156730.23236785
54039010802,2019,305886.466256357
54039010803,2019,1253142.9738556
54039010804,2019,1722150.90240702
54039010900,2019,1652000
54039011000,2019,7111745.28550671
54039011100,2019,720980.496829289
54039011200,2019,366000
54039011301,2019,729378.911576133
54039011302,2019,1335828.58472015
54039011401,2019,186862.479164602
54039011402,2019,1067848.0706699
54039011500,2019,1798070.69518428
54039011800,2019,1167818.02582311
54039012100,2019,364733.222977956
54039012200,2019,1009320.49468591
54039012301,2019,5422128.00000081
54039012302,2019,2661428.27748034
54039012800,2019,2284000
54039012900,2019,8840282.95301505
54039013001,2019,4885919.30547414
54039013002,2019,5055615.38461697
54039013100,2019,1923927.07937892
54039013200,2019,3327174.63485659
54039013300,2019,184000
54039013400,2019,2626105.26315789
54039013500,2019,549127.29498164
54039013600,2019,6931429.9879838
54039013701,2019,508995.445304884
54039013702,2019,612146.378115839
54039013800,2019,2729717.57854103
54041967200,2019,445360.769641948
54041967300,2019,1790337.29216152
54041967400,2019,960935.866983373
54041967500,2019,104000
54041967600,2019,1337366.01611284
54043955401,2019,210635.421984076
54043955402,2019,154364.578015924
54043955500,2019,713160.493081153
54043955600,2019,577339.83290914
54043955700,2019,78946.4496844802
54043955800,2019,131207.807980998
54045956102,2019,892836.517876342
54045956103,2019,506397.985877133
54045956104,2019,240507.809506621
54045956200,2019,899689.026935474
54045956400,2019,245268.580411142
54045956500,2019,70006.2784398129
54045956600,2019,741048.880387187
54045956700,2019,193061.224489796
54045956800,2019,262327.684479304
54045956900,2019,584201.427941417
54047953600,2019,89166.015625
54047953800,2019,1059000
54047953900,2019,528000
54047954000,2019,26000
54047954200,2019,45000
54047954501,2019,135830.078125
54047954503,2019,84003.90625
54047954504,2019,438000
54049020100,2019,925715.666812409
54049020200,2019,921516.830036762
54049020300,2019,1449000
54049020400,2019,98000
54049020500,2019,94992.3433939334
54049020600,2019,48822.2920302358
54049020700,2019,1376000
54049020800,2019,456495.495993859
54049020900,2019,1321584.18506748
54049021001,2019,932343.500215699
54049021002,2019,639830.71122811
54049021100,2019,1129162.50394104
54049021201,2019,2378172.15179536
54049021202,2019,4566962.58457543
54049021300,2019,848478.827361564
54049021400,2019,50140.1869158882
54049021500,2019,121028.570736102
54049021601,2019,143409.772837751
54049021602,2019,214108.942290616
54049021700,2019,139714.262129332
54049021800,2019,146521.172638436
54051020200,2019,2822000
54051020500,2019,40000
54051020601,2019,528000
54051020702,2019,1887000
54051020800,2019,281000
54051020900,2019,381000
54051021001,2019,97602.6081737044
54051021002,2019,479397.391826296
54051021100,2019,732000
54051021300,2019,1107000
54053954801,2019,487401.301518438
54053954802,2019,184598.698481562
54053954901,2019,1812924.36974795
54053954902,2019,1415075.63025205
54053955000,2019,1974000
54053955101,2019,151000
54053955102,2019,655000
54055000900,2019,1349000
54055001000,2019,2104000
54055001100,2019,2956000
54055001200,2019,2648000
54055001300,2019,3415000
54055001400,2019,1644000
54055001500,2019,2901000
54055001600,2019,176000
54055001700,2019,1769000
54055001800,2019,4130000
54055001900,2019,1648000
54055002000,2019,2153000
54055002100,2019,658000
54055002200,2019,4889000
54055002300,2019,8758000
54055002400,2019,2555000
54057010100,2019,298429.559510078
54057010200,2019,1633773.12741724
54057010300,2019,1852000
54057010400,2019,565248.351648352
54057010500,2019,2167548.96142433
54057010600,2019,1433000
54057010700,2019,178000
54059957100,2019,170637.541125534
54059957200,2019,621362.458874466
54059957300,2019,713450.495049501
54059957400,2019,3729549.5049505
54059957500,2019,616000
54059957600,2019,305000
54059957700,2019,1802000
54061010101,2019,779304.347826087
54061010103,2019,1126529.56674093
54061010104,2019,2597981.46866701
54061010202,2019,473151.135884997
54061010203,2019,1063011.23595625
54061010204,2019,907988.764043749
54061010400,2019,4555146.37499256
54061010601,2019,3377606.78206243
54061010602,2019,2049805.6473161
54061010700,2019,3629217.39130435
54061010800,2019,7249196.90825285
54061010901,2019,471055.555555556
54061010902,2019,2090422.70531401
54061011000,2019,5031708.66528926
54061011100,2019,4863000
54061011200,2019,3842290.80345858
54061011300,2019,1944895.41595032
54061011400,2019,504000.368316811
54061011500,2019,3463602.17950332
54061011601,2019,681578.271144645
54061011602,2019,2118282.8340051
54061011700,2019,9646447.58123727
54061011803,2019,1344000
54061011804,2019,1032000
54061011805,2019,2288000
54061011806,2019,4292491.06906952
54061011900,2019,1324070.15445515
54061012000,2019,2046214.77365315
54063950100,2019,882000
54063950200,2019,442000
54063950300,2019,1299000
54065970701,2019,977580.508474576
54065970702,2019,473419.491525424
54065970800,2019,3206000
54065970900,2019,808000
54065971001,2019,1640677.00258319
54065971002,2019,1397322.99741681
54067950100,2019,4992378.24002046
54067950201,2019,4458676.76809885
54067950202,2019,3981437.14245182
54067950300,2019,123032.366516536
54067950400,2019,987475.482912335
54067950500,2019,964000
54067950600,2019,1121000
54067950700,2019,669000
54069000200,2019,495406.25
54069000300,2019,480622.281699519
54069000400,2019,1521593.75
54069000500,2019,18000
54069000600,2019,17000
54069000700,2019,780618.418124367
54069001300,2019,42000
54069001400,2019,1159220.1661797
54069001500,2019,2254118.94637065
54069001600,2019,267815.384615385
54069001700,2019,183184.615384615
54069001800,2019,5091000
54069001901,2019,414000
54069002000,2019,1303258.77192983
54069002100,2019,599000
54069002200,2019,1671000
54069002600,2019,3475376.47058824
54069002700,2019,4520784.9451077
54071970400,2019,110587.004350573
54071970500,2019,489743.538900917
54071970600,2019,1045669.45674851
54073962100,2019,104289.331842592
54073962200,2019,710710.668157408
54075960101,2019,418000
54075960102,2019,803000
54075960201,2019,649591.397849376
54075960202,2019,723408.602150624
54075960300,2019,297000
54077963801,2019,543762.652705156
54077963802,2019,1428307.76415286
54077963900,2019,3168000
54077964000,2019,2970241.86704385
54077964101,2019,1489356.74014341
54077964102,2019,375417.256011422
54077964103,2019,1007913.7199433
54077964200,2019,469686.274509803
54077964300,2019,1169864.54516233
54077964400,2019,2470449.18032787
54077964500,2019,504000
54079020100,2019,1211923.69598697
54079020200,2019,3012090.38131372
54079020300,2019,3223286.36972076
54079020400,2019,5366432.88631189
54079020500,2019,10372266.6666667
54079020601,2019,7421386.833074
54079020604,2019,2763707.26970046
54079020606,2019,7541923.22170632
54079020607,2019,3462400.00000223
54079020608,2019,3770962.2276039
54079020609,2019,3964620.4479131
54079020700,2019,1290000
54081000200,2019,6244006.66647974
54081000300,2019,4852869.45891734
54081000400,2019,372229.007633592
54081000500,2019,5026770.99236641
54081000600,2019,4100000
54081000700,2019,2132030.30735146
54081000802,2019,3818874.26710088
54081000803,2019,4310835.23010582
54081000804,2019,5687403.37254536
54081000900,2019,1117952.42080131
54081001001,2019,1955093.56725146
54081001002,2019,687934.709446622
54081001100,2019,619095.744680851
54081001200,2019,44904.255319149
54081001300,2019,2676000
54081001400,2019,2847155
54081001500,2019,10122845
54083965900,2019,1862000
54083966000,2019,1337143.18181818
54083966100,2019,1959000
54083966200,2019,438000
54083966300,2019,183679.733628505
54083966400,2019,2258160.95041322
54083966500,2019,607016.13414009
54085962300,2019,1601502.64413879
54085962400,2019,295642.455717025
54085962500,2019,199854.900144183
54087962800,2019,117897.70706494
54087962901,2019,274890.092998115
54087962902,2019,151916.72654005
54087963000,2019,407596.578034979
54087963100,2019,483698.895361916
54089000500,2019,604000
54089000600,2019,1920000
54089000700,2019,825636.13861386
54089000800,2019,1062363.86138614
54091964600,2019,3066230.85769795
54091964700,2019,1122253.33333333
54091964800,2019,3694787.17328671
54091964900,2019,366728.63568201
54093965200,2019,655584.973166368
54093965300,2019,1993245.0805009
54093965400,2019,280169.946332735
54095961800,2019,380709.698298514
54095961900,2019,1237291.10108066
54095962000,2019,32999.2006208293
54097966600,2019,4802000
54097966700,2019,1308000
54097966800,2019,1812000
54097966900,2019,2678000
54097967000,2019,1317154.3844954
54097967100,2019,696845.615504601
54099005100,2019,975127.562631719
54099005200,2019,614222.978727392
54099020100,2019,479008.415302667
54099020300,2019,1920750.7814937
54099020400,2019,3507097.83719188
54099020500,2019,1249260.9281605
54099020600,2019,488210.670872821
54099020700,2019,976217.857320673
54099020800,2019,126020.089267902
54099020900,2019,16923.5272706346
54099021000,2019,454159.351760121
54101970101,2019,506490.907333277
54101970102,2019,622537.489592494
54101970200,2019,914000
54101970300,2019,212971.603074229
54103004900,2019,2943047.91479407
54103030400,2019,388035.264483628
54103030500,2019,394964.735516373
54103030700,2019,896338.946519797
54103030800,2019,52613.1386861314
54105030101,2019,170623.019910487
54105030102,2019,238376.980089513
54107000100,2019,4683000
54107000300,2019,1086000
54107000400,2019,60384.8580441627
54107000500,2019,1159000
54107000701,2019,2113000
54107000702,2019,169000
54107000801,2019,1830178.39863107
54107000802,2019,2101821.60136893
54107000901,2019,478000
54107000902,2019,306395.348837209
54107000903,2019,683453.360610096
54107010101,2019,3506000
54107010102,2019,1307000
54107010200,2019,719619.9013421
54107010300,2019,1108062.39593182
54107010400,2019,8404000
54107010501,2019,1184119.12841753
54107010502,2019,1808818.47565066
54107010601,2019,1140392.87465051
54107010602,2019,1513602.36596323
54107010703,2019,2652736.34651601
54107010704,2019,1696810.2928739
54107010705,2019,1788934.28063971
54107010706,2019,1546065.71936029
54107010800,2019,1398693.39622641
54107010901,2019,848735.653967753
54107010902,2019,1781175.60096862
54107011000,2019,20549000
54109002800,2019,2132000
54109002901,2019,881000
54109002902,2019,818000
54109003000,2019,449568.253968254
54109003100,2019,691431.746031747
54109003200,2019,567000
10001040100,2020,1957000
10001040201,2020,4191130.29591287
10001040203,2020,7899000
10001040204,2020,4444737.49999951
10001040205,2020,2259409.09090761
10001040206,2020,4368190.90909289
10001040501,2020,5389000
10001040502,2020,255175.86206895
10001040700,2020,10049605.5288088
10001040900,2020,2526000
10001041000,2020,6838569.24315595
10001041101,2020,243149.649157654
10001041200,2020,7226197.46376822
10001041300,2020,24523644.8598131
10001041400,2020,15196400
10001041500,2020,3400298.60692786
10001041600,2020,5460000
10001041701,2020,11907482.0366148
10001041702,2020,1208000
10001041802,2020,4581174.4966443
10001041803,2020,3627909.09091008
10001041804,2020,2073090.90908992
10001041900,2020,4075000
10001042000,2020,2537000
10001042100,2020,3570000
10001042203,2020,1312658.69118072
10001042204,2020,779167.400881057
10001042205,2020,1011550.66079295
10001042206,2020,447652.173913044
10001042207,2020,470608.695652174
10001042208,2020,936335.682158918
10001042500,2020,4960753.9285016
10001042801,2020,1931195.87628866
10001042802,2020,5006804.12371134
10001042900,2020,2581000
10001043000,2020,7685000
10001043100,2020,1555000
10001043202,2020,1866038.6557056
10001043300,2020,10446394.4711912
10001043400,2020,12690496.9276026
10001980000,2020,292644.965460515
10003000200,2020,3222389.32648139
10003000300,2020,705355.424783891
